job_id,arrival_time,runtime,cpu_demand,mem_demand,priority,deadline_time
64,86.0,2.65,0.5207308643706077,0.4896779432012283,1,93.81275808167136
65,88.0,2.476,0.5325734598420756,0.5147959390501923,1,92.62576905801397
66,89.0,5.164,0.2668188470445494,0.22382345918262003,1,99.26355974446633
67,90.0,5.8,0.27011837503322017,0.2142029721209896,1,106.94814442666018
68,92.0,1.706,0.5145902899740953,0.4985314136125738,0,98.11748694606747
69,93.0,4.754,0.505347295501025,0.4750011830633924,2,100.06915797310553
70,94.0,2.244,0.21925842934515175,0.18912875860080847,0,100.89295747664227
71,95.0,10.412,0.2596790740512302,0.3268817008740021,2,110.58644306118175
72,96.0,1.0,1.0,1.0,0,99.3948347858204
73,97.0,4.582,0.4978714208606398,0.47451294920964676,2,106.38345608631559
74,98.0,4.148,0.26294457069519983,0.1785774518868053,1,107.72398797306016
75,100.0,5.24,0.27907408298434194,0.20610994193040555,1,111.4010436940256
76,102.0,5.164,0.2060230304372541,0.3236174043894879,1,115.65416161033157
77,103.0,2.352,0.2075064868901168,0.1704281156164617,0,109.82316942652167
78,104.0,5.76,0.4571179760153479,0.45734780898560407,2,114.07290683720451
79,106.0,1.0,1.0,1.0,0,109.65326231930013
80,107.0,5.886,0.49391534486737376,0.4949916752441859,2,115.23728520213184
81,108.0,4.08,0.5234533923285616,0.5165941825513457,2,115.5142510718687
82,110.0,3.564,0.28214212452583837,0.2621995175364395,0,122.56744098173591
83,111.0,9.784,0.28142449445406037,0.3250488377705126,2,125.217757373907
84,112.0,2.71,0.4788217795361456,0.5712309663301137,1,118.30114271547029
85,113.0,5.768,0.2824927203268701,0.17018417079169795,1,125.64901933678551
86,114.0,2.64,0.5259990536061017,0.45256931813604384,1,121.63358413294401
87,115.0,2.623,1.0,0.9697200221429336,2,118.53362881272777
88,117.0,1.0,0.9998375504707195,1.0,0,120.01774403013903
89,119.0,4.296,0.46906103709479285,0.515900415787984,2,124.05549451218721
90,121.0,5.912,0.22671726630669048,0.17041044149737233,1,137.29473648167374
91,122.0,2.55,0.48451239416930075,0.5083067867313298,1,127.56669315951437
92,123.0,2.392,1.0,0.9857240152879325,2,128.034617457567
93,124.0,4.31,0.546482443837091,0.4401994031695022,2,129.21682857886356
94,126.0,4.028,0.21441554159669474,0.3093492754158751,1,132.49411227588848
95,127.0,1.332,1.0,1.0,1,129.75725877625027
96,129.0,8.144,0.20684207471815513,0.27098576269674246,2,144.64823181978505
97,130.0,2.72,0.9943678551661705,1.0,2,135.37406124776533
98,131.0,2.5,0.24120517489755755,0.2790880594164365,0,136.90028443075656
99,132.0,5.868,0.21431177201285095,0.2437839861367996,1,143.04938568521686
100,134.0,2.559,0.9573861900282873,1.0,2,139.5229156370907
101,135.0,2.202,0.5353335458660186,0.43706452278757774,1,139.48864209747765
102,136.0,4.81,0.450809796576149,0.5584107836315626,2,146.1090743021257
103,138.0,1.397,1.0,0.9763713529336506,1,141.39657743233954
104,140.0,1.0,1.0,1.0,0,142.61786576790527
105,142.0,4.668,0.24155030934187774,0.2021271671440122,1,155.1389770981399
106,143.0,1.262,0.5467384076166812,0.4672226318675987,0,147.7208819253364
107,144.0,3.76,0.2724216712075518,0.32679075884510456,0,158.79386849969623
108,144.0,4.252,0.4868585658616039,0.5398418565658817,2,151.6638226353581
109,145.0,4.048,0.28842348452148525,0.2598251811599806,1,152.41614163884927
110,147.0,2.664,0.46166759367270543,0.4272554897621411,1,154.9757257895211
111,148.0,2.464,0.5170486218850171,0.5389024194437074,1,153.24509248062083
112,149.0,1.852,0.5115652214051156,0.5702484905141848,0,153.74015747887776
113,150.0,4.2,0.23673349584971803,0.31427139398794474,1,156.68146556174963
114,152.0,4.184,0.2212105815423313,0.2723188669647526,1,158.59343073292018
115,154.0,2.14,0.22071573703466585,0.20455221630698794,0,162.00229642657365
116,154.0,2.264,0.22506541967281238,0.19791953934422296,0,161.52126900568064
117,156.0,1.008,0.9765367508324974,0.9402813669940449,1,157.68383775186126
118,157.0,4.222,0.5003838689785821,0.571266502875217,2,165.67063273181824
119,158.0,1.062,0.5347298543167243,0.4882037790847987,0,160.3533109262387
120,160.0,1.0,0.9775015999557953,1.0,0,163.09671286809672
121,161.0,2.44,1.0,0.9383062515888128,2,165.16378375299823
122,163.0,1.422,0.5327419224780044,0.4837968294811125,0,167.91901797171252
123,164.0,5.89,0.4567133308136648,0.5530835021559767,2,175.2656592742084
124,166.0,11.916,0.2561683381569728,0.27720212235716735,2,191.44355386896748
125,167.0,1.99,0.5100410091224677,0.4762633897109038,0,173.28011570319163
126,168.0,2.376,1.0,1.0,2,173.16067499931575
127,170.0,2.57,1.0,1.0,2,173.59953538889087
128,172.0,1.003,1.0,1.0,1,173.71795041717058
129,173.0,1.384,0.49536457906730175,0.4451854841352142,0,176.63061223934127
130,174.0,2.32,0.20497624924329572,0.1830530444051061,0,180.69604420089271
131,175.0,4.232,0.49299136333978905,0.4653194352128719,2,182.76083548742946
132,176.0,2.056,0.9704423124353732,1.0,2,178.91621363196137
133,177.0,1.089,0.9880207445715237,1.0,1,179.99478408965288
134,178.0,1.0,0.9959754250356275,0.9324580179001212,0,180.62612126135468
135,179.0,2.02,0.4671873180578069,0.5716182894922796,1,184.11951842447297
136,180.0,2.602,0.5023962543000632,0.4833226714974933,1,185.22812033632246
137,181.0,3.084,0.21939037062669003,0.2941965166918937,0,189.333583165217
138,182.0,1.101,1.0,1.0,1,183.94405683195635
139,183.0,9.836,0.29241542583856595,0.2603186853444479,2,203.170405486926
140,184.0,1.48,0.5131385120025429,0.5474127486642285,0,188.71060248021982
141,185.0,2.85,0.4576731001173455,0.5582800054280382,1,191.90416086047657
142,186.0,2.917,0.9949733703650906,1.0,2,190.73485086196092
143,187.0,1.83,0.5482385581093397,0.4334926611239302,0,193.02482515358602
144,189.0,4.324,0.4872851982101327,0.46526297257830684,2,196.60018431583845
145,191.0,1.0,1.0,0.9818502727557981,0,193.5039915699323
146,192.0,3.192,0.2141428380584318,0.22597132600573508,0,204.5617745051105
147,193.0,2.572,0.514349326336132,0.47255624868057344,1,199.56952150477562
148,195.0,3.32,0.24234063663221037,0.22789249541548554,0,204.0476485220408
149,197.0,1.0,0.9577165084300876,1.0,0,199.2022815273358
150,199.0,5.792,0.2131049041429508,0.23027517933160396,1,214.91072585251513
151,201.0,2.044,0.4864299414130769,0.535133707806504,1,205.93808556423775
152,203.0,1.316,0.5403974338137458,0.45104258819561116,0,207.41730356357132
153,205.0,5.08,0.5466268153205948,0.5507025983329984,2,211.98501794635936
154,206.0,2.956,1.0,1.0,2,209.77287158603227
155,207.0,1.046,1.0,1.0,1,209.21997324523002
156,208.0,1.0,0.9528187545528151,1.0,0,211.67835257522322
157,209.0,1.356,1.0,0.995057620344879,1,212.87651413283606
158,210.0,10.492,0.24232547589479897,0.2941876212216634,2,224.2930779973305
159,211.0,1.112,0.5096739042818947,0.42262965635294314,0,214.37019562398572
160,212.0,1.584,0.46873139117983825,0.5269143844671416,0,216.82639907872456
161,213.0,2.567,0.9890453732560064,0.9952216125053578,2,216.53993224218112
162,214.0,4.492,0.2657104400010831,0.1865862187999503,1,225.8365026063659
163,215.0,8.716,0.24646228997470376,0.28126228031937023,2,225.19258270885015
164,217.0,1.103,1.0,1.0,1,219.1675205483191
165,219.0,3.54,0.21911034307339108,0.22711586816565815,0,231.60835829420725
166,220.0,2.76,0.5394637494955054,0.4818631629217107,1,226.19428135786328
167,222.0,1.744,0.45789270060554677,0.5163925278128364,0,228.35632638303514
168,223.0,4.912,0.2717662911311657,0.1966631635305462,1,233.66245133245044
169,225.0,4.56,0.29800272791942795,0.3216647005764938,1,236.20058575912176
170,227.0,2.292,0.2678088871995449,0.24010765199041245,0,232.16263843140155
171,228.0,1.0,1.0,1.0,0,230.74402675694137
172,229.0,2.285,1.0,0.9241461345382629,2,233.80968908836144
173,230.0,2.456,1.0,0.9656923004317053,2,233.03291725901576
174,232.0,2.455,1.0,1.0,2,236.6166140846563
175,233.0,1.435,1.0,1.0,1,236.86093146622636
176,234.0,1.242,0.45262840268082655,0.5086434299615352,0,237.40037533510502
177,235.0,4.812,0.2718869659890719,0.25411130477284805,1,248.16086378565157
178,237.0,4.952,0.251736001181986,0.19053353771920223,1,248.52308197912865
179,239.0,2.932,1.0,1.0,2,245.23991647072836
180,240.0,5.832,0.5345933706155865,0.46009684943711987,2,247.21819247729812
181,241.0,2.656,1.0,1.0,2,246.55688581100682
182,242.0,1.0,0.958122285489337,1.0,0,245.54204473758892
183,243.0,3.016,0.2545577483547268,0.27270516628819724,0,250.85423168934227
184,244.0,2.061,0.9939605499920411,0.9974801808171775,2,246.97575578404272
185,246.0,2.998,0.4630766151552386,0.4792864316880466,1,251.932064141155
186,247.0,1.05,0.5445384892703219,0.558266216057989,0,249.97808296100325
187,249.0,2.32,1.0,0.9997224867295854,2,252.33939531020292
188,250.0,2.468,0.9715144422526241,0.9764632142170169,2,255.1101752104444
189,251.0,2.008,0.9930927769347541,1.0,2,254.01708242424078
190,252.0,2.74,0.22886016970390957,0.23181581199676457,0,259.9479420059095
191,253.0,1.0,0.9893903712728607,1.0,0,255.67817059990514
192,254.0,2.041,0.9538913966246221,1.0,2,256.5794866860406
193,256.0,2.326,0.9892954587866483,1.0,2,259.85661612369466
194,257.0,4.612,0.5315748833243824,0.4789372495785231,2,265.0344377060273
195,259.0,2.644,1.0,0.9624848699177154,2,263.5908347478449
196,260.0,4.348,0.26290252411453635,0.2691577288801743,1,267.48579316953476
197,261.0,1.0,0.9941038566184733,0.9870048477070704,0,263.8259202195778
198,262.0,2.744,1.0,1.0,2,266.4623149761237
199,263.0,5.868,0.23423270176818461,0.22668591818317005,1,278.1475779888028
200,264.0,1.0,0.9779006395921757,0.967759865790447,0,267.88297109265494
201,266.0,2.324,0.48488031742013066,0.5693920599633281,1,270.4392729731294
202,267.0,2.838,0.5454608863391461,0.5487385334330512,1,272.4814423642514
203,268.0,2.764,0.47139868080770075,0.5524722725612854,1,274.47612670958284
204,269.0,1.0,1.0,1.0,0,272.2758891468173
205,271.0,2.008,0.2977910711833087,0.19527057219375066,0,277.6380174755684
206,272.0,2.328,0.514589791789027,0.5652699133976996,1,277.4968736692884
207,274.0,1.0,1.0,0.9258143758740088,0,277.672406396225
208,276.0,1.448,0.95092671684801,1.0,1,280.3070627255418
209,278.0,1.455,1.0,0.9948833230410064,1,280.4283515559265
210,279.0,2.028,0.23371121793297503,0.21720388122532513,0,285.7913710234131
211,280.0,2.526,0.4586737769848356,0.5270809365455926,1,284.32177839677837
212,281.0,1.456,0.5454034822654913,0.46831133435065836,0,286.0170339227037
213,282.0,1.476,0.46597168252275634,0.5297717791825777,0,287.6770089531719
214,283.0,4.752,0.22208492399687216,0.32317768589683626,1,293.37108797950935
215,284.0,5.548,0.28019949917800313,0.3020965614538331,1,297.98380545756925
216,286.0,5.44,0.457810272214744,0.510266995563756,2,295.0088345436581
217,287.0,5.748,0.2441840552659631,0.2788472380702513,1,299.8366747300185
218,288.0,1.524,0.4956798475711876,0.42923788494920395,0,292.45732907589223
219,289.0,8.892,0.20730295259154574,0.23779158156458002,2,299.3705723810385
220,291.0,2.032,0.4908866935819248,0.5430355300133572,1,297.02995985244866
221,292.0,2.458,0.4875645533801988,0.5292368566562466,1,297.67540007306883
222,293.0,9.608,0.21273470873226086,0.32659590032421376,2,313.9102723270993
223,294.0,2.544,0.5323360437375785,0.4596019261606041,1,298.8678793612662
224,296.0,9.716,0.27660534675139037,0.3114010594952599,2,307.76594371084747
225,297.0,2.893,0.9744734151218393,0.9270778768089596,2,302.58298164094646
226,299.0,4.476,0.2576110335580287,0.26239597034206114,1,311.2086200317513
227,301.0,4.452,0.48005009537574195,0.42975322193708193,2,310.3613781440769
228,302.0,2.048,0.5441586409831912,0.5274148039593156,1,306.05115225287574
229,303.0,2.484,1.0,0.9681178270072236,2,308.2318387833346
230,304.0,2.542,0.9888419048807461,0.9607993032972059,2,308.05389392238374
231,305.0,1.052,0.487716797496134,0.5167951114212537,0,307.18720805405155
232,306.0,1.0,1.0,0.9732742897310114,0,309.9140395210533
233,308.0,1.468,1.0,1.0,1,310.7290067716366
234,309.0,4.734,0.4761561627385353,0.5020506464038037,2,319.31751773218286
235,310.0,1.378,0.4913930170578625,0.5100039563942966,0,313.36583141495953
236,312.0,1.151,0.9696191782726834,0.9568029801605222,1,314.15075287327204
237,314.0,5.976,0.26416944543987075,0.24849529321292518,1,330.09016051066595
238,316.0,2.657,1.0,1.0,2,319.06449301991785
239,317.0,2.236,1.0,0.9214626338705059,2,320.9792275461626
240,318.0,2.674,0.451573176686922,0.5051539976020378,1,322.07808857803417
241,319.0,11.328,0.267403295211921,0.29898683183158864,2,332.66094812364474
242,320.0,4.516,0.4767324736676636,0.48350342759969145,2,327.77430484152853
243,322.0,2.847,1.0,1.0,2,326.31944113844844
244,323.0,1.0,0.9582686122505801,1.0,0,326.28981448388663
245,325.0,1.0,1.0,1.0,0,328.1335682939813
246,326.0,10.308,0.20329017801534718,0.3186026178007455,2,343.9950849769932
247,328.0,1.475,0.9799276889580862,1.0,1,332.09189136595285
248,329.0,8.572,0.27241635700943145,0.250126856262036,2,342.5505925537119
249,331.0,11.908,0.23967030493089594,0.2937687865810116,2,357.1004839046513
250,332.0,1.221,1.0,1.0,1,334.964495003011
251,334.0,2.776,0.27838902818702227,0.19468430249649915,0,341.715181207405
252,336.0,1.052,0.9587297232355116,0.9889567225561663,1,338.3866316587917
253,337.0,5.224,0.5363718177268192,0.4219744983814327,2,346.9116426653615
254,338.0,3.168,0.21695829233923256,0.2309171237581989,0,345.2156906135669
255,339.0,2.306,0.5282666624165485,0.4777799859663245,1,344.9525912060439
256,340.0,1.0,1.0,0.9731547544498603,0,343.2403843757494
257,341.0,11.988,0.21361244715782648,0.22130642486001403,2,358.32987209246807
258,343.0,5.504,0.26329024619684166,0.3248420936773768,1,353.9465167763286
259,345.0,8.816,0.2997264925730445,0.19878835401739195,2,361.7498243168699
260,347.0,5.7,0.20691586719376262,0.3056460688062392,1,361.30395892798185
261,348.0,1.732,0.5289076763220063,0.43183442169316616,0,354.8957869284097
262,349.0,9.712,0.2036765164067752,0.32494848651829894,2,366.02709721884884
263,351.0,3.344,0.23550088194484897,0.27351997567734465,0,357.98425628631423
264,352.0,1.054,0.9598606558581727,0.9555201727279141,1,354.4631875912383
265,353.0,5.58,0.2588589956540147,0.2500745250591575,1,361.57558940582567
266,354.0,3.7,0.21416751768315484,0.2199024550236066,0,364.76946150067147
267,355.0,4.926,0.4567174340041459,0.4271492884280514,2,362.27760216663097
268,356.0,8.996,0.2174453232824134,0.19562171379445747,2,368.18994975496435
269,357.0,5.346,0.4895582378128113,0.5379821391273819,2,365.4066284373923
270,358.0,5.54,0.28087297886312607,0.1800102002350663,1,373.55614823238216
271,359.0,2.686,0.5027715019627783,0.5222573737065841,1,365.49196162876905
272,360.0,8.704,0.270598836094598,0.2175911735518963,2,370.8568695257438
273,361.0,2.764,0.21413585432680313,0.23215412308959854,0,369.82504191883004
274,362.0,2.953,1.0,0.9983427241907534,2,366.71328645327634
275,363.0,1.0,0.969512849163425,0.9814310681388725,0,366.12316415467023
276,364.0,1.25,0.9582670625786467,0.9249377129028807,1,366.42266858042257
277,365.0,5.156,0.27725476381623715,0.2492501348849847,1,377.1633704932129
278,366.0,2.842,1.0,0.9906186527566353,2,371.4270478665424
279,367.0,1.46,0.48485769768223136,0.5506765736186302,0,371.20208411787934
280,368.0,5.41,0.5361048696270242,0.5176418884191163,2,378.62163824363495
281,370.0,9.436,0.2281085018790198,0.2562029673676221,2,383.38276333386875
282,371.0,2.834,0.9635588906428009,1.0,2,374.9819283898304
283,372.0,1.0,1.0,1.0,0,375.5229471749597
284,373.0,2.384,0.4575516273331849,0.5471357809068264,1,378.0165943653273
285,374.0,2.972,0.482728928016093,0.42039569362271756,1,381.72448371031305
286,375.0,1.435,1.0,0.9836345389101862,1,378.92798456153656
287,376.0,2.591,1.0,0.9976540646413607,2,378.9880712352085
288,377.0,1.008,1.0,0.9452773623958658,1,380.01165941709684
289,379.0,2.309,1.0,1.0,2,381.74923990593885
290,380.0,2.808,0.23055092448442308,0.28191061944393175,0,386.9309518137765
291,381.0,1.0,1.0,0.9912107002845847,0,383.0161251380384
292,383.0,1.036,0.9883069925675773,1.0,1,385.04094819594314
293,384.0,3.312,0.21428530668348938,0.25488132424746895,0,390.6801366906967
294,386.0,1.94,0.5116076012600707,0.49078141911025347,0,390.72290935021897
295,387.0,2.986,0.48145036681821696,0.4423728302094774,1,391.856349998955
296,388.0,8.108,0.2875827188057075,0.2028713149043907,2,400.41274896059247
297,389.0,1.506,0.4612743662603809,0.4999332066036252,0,393.80091646163083
298,391.0,2.792,0.24208635342524384,0.25741699538581614,0,397.54874942304986
299,392.0,1.0,0.953982686193719,0.9296750175341129,0,395.5785799979862
300,393.0,2.411,1.0,1.0,2,395.86167308451405
301,395.0,1.548,0.48907315029683496,0.5214870795765211,0,400.67969394859597
302,396.0,1.0,0.9586212798391489,0.9895173741769631,0,398.9067436845943
303,398.0,2.024,0.21372117973975807,0.17181609650115087,0,404.05747955085195
304,400.0,4.256,0.27811239799369875,0.2130023178254793,1,411.30881097448577
305,402.0,2.536,0.29750505877781785,0.2704052532637954,0,409.588460469639
306,404.0,1.0,1.0,1.0,0,406.2306672070683
307,404.0,1.482,0.48829794743673993,0.444013546918584,0,409.7239584686939
308,406.0,2.228,0.4748263183357243,0.5665367623809432,1,412.1024819591366
309,407.0,1.0,1.0,1.0,0,410.90815881492085
310,408.0,4.176,0.24567461759445755,0.22902709746440786,1,419.1781532090879
311,409.0,1.395,1.0,1.0,1,411.4075601434398
312,410.0,11.436,0.2877198614251575,0.3221584419429509,2,433.25975572386375
313,412.0,4.486,0.49920288768498977,0.42958321210451034,2,417.39364924964184
314,414.0,9.688,0.28955779401398596,0.2433532845670638,2,430.04304259391154
315,415.0,2.581,0.9934982878434986,1.0,2,418.73344181173985
316,417.0,4.668,0.4952757852315574,0.45737779626213004,2,426.0893488651958
317,418.0,2.476,0.4906512551909214,0.5057479278544038,1,422.48516094191683
318,419.0,3.652,0.2304214982885023,0.2827527686320281,0,430.710521361698
319,420.0,4.808,0.20489506175904226,0.2178145137550435,1,428.4659340869201
320,422.0,2.255,0.9962043248876239,1.0,2,426.54023856926466
321,424.0,4.76,0.26302975486038244,0.2731496025133603,1,432.9879794577542
322,425.0,2.454,0.9591978638657018,1.0,2,430.2429924163685
323,426.0,5.68,0.23949986882219193,0.17471716688004663,1,435.99231744479835
324,427.0,2.068,0.26191765488458957,0.20932556467923927,0,432.3565549541668
325,428.0,1.0,1.0,1.0,0,430.49829551027346
326,429.0,4.734,0.5044517806034051,0.4975487176704813,2,436.2298566491922
327,430.0,1.03,0.45585912302781184,0.5786450117488914,0,433.15063052144876
328,432.0,4.492,0.503368956458781,0.5465979539361709,2,441.62448160537895
329,433.0,1.181,0.967610036757999,1.0,1,436.00734545741665
330,434.0,2.577,1.0,0.950117386384841,2,438.2300150942263
331,435.0,1.0,1.0,0.9231884783821684,0,437.95597797633235
332,437.0,1.94,0.4559555962845034,0.4436339230377783,0,443.61422180592143
333,438.0,2.764,0.2941923213468042,0.2332952899766167,0,444.0865058367588
334,439.0,5.966,0.5149180265644814,0.4478724273528849,2,451.6582395684878
335,441.0,2.834,0.9878384108147198,1.0,2,444.123004794262
336,443.0,2.033,1.0,1.0,2,446.50104001539887
337,445.0,2.079,0.9846810124683228,0.9711229886625855,2,449.165958382834
338,446.0,1.228,0.9765212440562876,0.9599265381016446,1,448.31476392832167
339,447.0,2.429,1.0,0.9988931189558157,2,449.9429069684944
340,448.0,11.104,0.2225582727511648,0.24220598706449198,2,460.45964070280894
341,449.0,2.174,0.4660904494911321,0.43200038736706525,1,455.4503934061722
342,451.0,4.062,0.5442442258101964,0.44639955116190627,2,455.92064015099106
343,452.0,10.268,0.2925573600306913,0.25642006905706494,2,464.378151149054
344,453.0,1.078,0.9860828921227273,0.9884169531913142,1,455.68748670545796
345,454.0,1.652,0.5477057695999266,0.495771304182731,0,457.685641484043
346,456.0,5.114,0.4684881220542047,0.5616788308399262,2,463.1065451309779
347,457.0,1.288,0.9651130674423539,1.0,1,460.2228487479702
348,458.0,1.0,1.0,1.0,0,460.83726414986893
349,459.0,1.153,0.9894804365208575,1.0,1,461.71742487805216
350,460.0,1.122,0.46728789728064946,0.5774988784398613,0,464.4255379869899
351,461.0,4.412,0.21478782507338234,0.2652076247428493,1,472.42996771475674
352,462.0,4.666,0.501968817754207,0.5667459057253197,2,470.14839302789494
353,464.0,2.3,0.2587934133281388,0.2913403820572277,0,472.9223899309407
354,465.0,5.802,0.5377893562696054,0.4622618608272594,2,474.4012781126284
355,466.0,10.492,0.2693661253167092,0.1762052051970872,2,480.28315014694687
356,468.0,2.02,0.5317385925305278,0.46848879255169545,1,472.51960621647873
357,469.0,2.612,0.2443110613331429,0.3021317330847601,0,475.6314499807898
358,470.0,2.758,0.5259493295226256,0.5587502352880361,1,476.26867075969574
359,471.0,3.596,0.2879332591359856,0.1746317054912297,0,479.57835470961254
360,472.0,1.36,0.9773977498474359,1.0,1,475.3362360105147
361,473.0,2.456,1.0,0.9959331662498477,2,477.96460542572555
362,474.0,1.0,0.9886565670740984,0.9460651848957793,0,477.1445161220406
363,475.0,2.666,0.5013281233758125,0.5583407888177677,1,481.72711672641026
364,476.0,1.228,0.5108343882896643,0.5708807948892828,0,480.20649063878517
365,478.0,1.129,0.9966698015497215,1.0,1,480.3660778264428
366,479.0,5.148,0.2593772542544083,0.21522830045041552,1,490.4419840700995
367,480.0,4.532,0.2711093775571792,0.31277980762894925,1,487.81721935661557
368,482.0,9.652,0.23195857381876986,0.1923887213722267,2,495.75569351201045
369,484.0,8.144,0.2708068959375871,0.2615267894458946,2,494.950418436917
370,485.0,9.468,0.2300194828550661,0.19719786624984584,2,498.47450215373425
371,486.0,11.308,0.27629182183193024,0.1992909371220152,2,499.5495826261354
372,487.0,2.43,0.4871682429764861,0.5136913112331046,1,491.0743134626754
373,488.0,4.144,0.5389426061470388,0.5000763799188327,2,493.9184248682015
374,489.0,1.204,0.4909191846752104,0.5111045740757526,0,493.59114321029074
375,491.0,4.68,0.298664037269968,0.2201462514811742,1,501.1934136645508
376,493.0,1.0,0.9629405957568286,0.9893938262861819,0,495.85881944601823
377,494.0,2.382,1.0,1.0,2,496.6310052697796
378,496.0,1.159,0.9602708223339547,1.0,1,497.85200148856455
379,498.0,10.44,0.2337835151207933,0.31207584701392665,2,519.8354912852437
380,499.0,1.009,0.9724321363323695,1.0,1,500.5466657372713
381,500.0,2.768,0.22557891739252928,0.2555573494710145,0,505.8049774193165
382,500.0,4.236,0.4944314288945897,0.4397752100792913,2,505.6171241090008
383,500.0,1.338,1.0,0.9631963439259502,1,502.2822871906205
384,501.0,1.0,1.0,0.9996382501109202,0,504.21800361871345
385,503.0,1.151,0.9539405707628569,0.9994167541388949,1,506.33753918104145
