job_id,arrival_time,runtime,cpu_demand,mem_demand,priority,deadline_time,scenario_id,job_class
55,13,2.643839,0.273642,0.369987,1,15.467122,scenario_006,short
56,13,3.982527,0.272642,0.350999,1,18.988672,scenario_006,short
57,14,3.471141,0.188792,0.573269,1,20.907698,scenario_006,short
58,14,18.932923,0.338074,0.601631,1,49.813431,scenario_006,medium
59,14,2.329214,0.108215,0.582948,2,15.513935,scenario_006,short
60,14,2.747122,0.667166,0.613298,2,16.616682,scenario_006,medium
61,15,3.405209,0.406932,0.486814,0,32.807653,scenario_006,short
62,16,4.904119,0.14221,0.066397,0,39.592953,scenario_006,short
63,16,4.408269,0.266917,0.34778,0,37.289477,scenario_006,medium
64,16,3.155838,0.169174,0.338271,1,23.585202,scenario_006,short
65,16,3.124463,0.19293,0.217685,0,29.067105,scenario_006,short
66,17,3.542195,0.426785,0.437725,0,23.219921,scenario_006,medium
67,17,3.064467,0.208295,0.497646,1,23.707431,scenario_006,short
68,17,3.298325,0.165607,0.832256,0,31.848931,scenario_006,short
69,17,2.73135,0.215623,0.231738,1,21.486805,scenario_006,medium
70,18,2.979137,0.168819,0.285817,1,23.965106,scenario_006,short
71,18,3.286046,0.291725,0.382532,1,22.363117,scenario_006,short
72,19,4.673004,0.153444,0.28992,0,37.215359,scenario_006,medium
73,19,2.646717,0.277847,0.41012,1,22.68611,scenario_006,short
74,19,12.471886,0.5452,0.739355,2,35.507452,scenario_006,medium
75,19,4.185268,0.258399,0.482568,2,24.617012,scenario_006,short
76,19,3.727665,0.252462,0.342429,0,29.335981,scenario_006,short
77,19,6.500945,0.124436,0.188953,1,28.635897,scenario_006,medium
78,19,3.269271,0.168429,0.187611,1,22.242202,scenario_006,short
79,19,4.95507,0.050552,0.103261,2,23.449851,scenario_006,short
80,19,3.037739,0.180102,0.397921,0,27.568124,scenario_006,short
81,20,8.028987,0.294314,0.369638,0,38.411694,scenario_006,medium
82,20,2.954632,0.098213,0.278665,0,24.330345,scenario_006,short
83,20,2.882422,0.058857,0.228064,0,24.486192,scenario_006,short
84,20,4.4299,0.635143,0.764458,1,26.150473,scenario_006,short
85,20,20.385687,0.212461,0.343715,2,50.076375,scenario_006,medium
86,20,2.244926,0.941303,0.946065,1,22.809727,scenario_006,medium
87,20,2.456351,0.216891,0.3297,0,32.892584,scenario_006,short
88,20,3.97461,0.07831,0.220138,0,32.797755,scenario_006,short
89,20,3.723953,0.449626,0.470027,0,25.936904,scenario_006,short
90,20,52.837859,0.674943,0.849467,2,79.545653,scenario_006,long
91,20,9.164834,0.784089,1.0,2,26.736236,scenario_006,long
92,20,3.930792,0.369114,0.465818,1,24.020391,scenario_006,medium
93,21,4.036751,0.230343,0.374616,0,37.904237,scenario_006,short
94,21,3.645975,0.34478,0.400564,2,26.85644,scenario_006,short
95,21,2.649298,0.051931,0.166042,1,26.223238,scenario_006,short
96,21,24.102942,0.468373,0.592927,0,68.893739,scenario_006,long
97,21,6.017956,0.220861,0.204882,2,26.418751,scenario_006,medium
98,21,3.099939,0.185014,0.427494,1,26.989649,scenario_006,short
99,21,1.787441,0.319401,0.554226,1,23.297646,scenario_006,medium
100,21,12.533749,0.465135,0.453948,1,49.923966,scenario_006,medium
101,21,3.635076,0.292351,0.438507,0,35.321105,scenario_006,short
102,21,2.963028,0.353291,0.364356,0,32.987897,scenario_006,short
103,21,17.759381,0.29162,0.508274,1,66.125655,scenario_006,medium
104,21,26.394582,0.940294,0.71806,0,61.675344,scenario_006,long
105,21,5.856797,0.684686,0.624223,1,28.515316,scenario_006,medium
106,21,5.708726,0.25166,0.332777,1,25.477032,scenario_006,short
107,21,2.598483,0.366493,0.44069,0,29.398563,scenario_006,short
108,21,3.070677,0.335537,0.452824,2,25.03506,scenario_006,short
109,21,2.637875,0.523728,0.527025,1,25.093518,scenario_006,short
110,21,27.995932,0.154423,0.096731,1,73.842469,scenario_006,medium
111,21,4.057879,0.147178,0.198589,0,42.223402,scenario_006,short
112,21,4.599491,0.349974,0.685346,0,41.316684,scenario_006,short
113,21,2.882704,0.208982,0.265776,0,28.510059,scenario_006,short
114,21,7.368908,0.269485,0.393489,0,52.829158,scenario_006,medium
115,21,4.542119,0.214117,0.145218,0,32.28463,scenario_006,short
116,21,3.89566,0.225093,0.28365,1,26.004192,scenario_006,short
117,21,3.445015,0.108373,0.135614,1,25.243331,scenario_006,short
118,21,2.633806,0.124566,0.59158,0,30.54985,scenario_006,short
119,22,14.062823,0.816507,0.753437,0,73.040849,scenario_006,long
120,22,7.423498,0.613353,0.635706,0,49.260238,scenario_006,medium
121,22,4.042432,0.467727,0.450745,1,29.352561,scenario_006,short
122,22,3.381372,0.352051,0.294337,1,29.763385,scenario_006,short
123,22,3.775174,0.187462,0.099031,0,27.507793,scenario_006,short
124,22,4.053342,0.533675,0.701839,1,31.757929,scenario_006,medium
125,22,12.072439,0.367452,0.60253,1,32.605907,scenario_006,medium
126,22,5.205766,0.166165,0.518245,1,29.87471,scenario_006,short
127,22,8.475643,0.60104,0.691542,0,56.074867,scenario_006,medium
128,22,2.644462,0.417818,0.380602,0,29.362161,scenario_006,short
129,22,4.25384,0.441822,0.542457,1,31.97052,scenario_006,short
130,22,9.702562,0.155408,0.144094,1,38.048845,scenario_006,medium
131,23,4.327399,0.607201,0.820597,0,32.392709,scenario_006,medium
132,23,18.602549,0.465372,0.35339,1,45.125881,scenario_006,long
133,23,5.798538,0.662419,0.705365,1,35.468962,scenario_006,medium
134,23,6.30618,0.8984,0.781315,1,39.048209,scenario_006,long
135,23,2.558258,0.291345,0.27984,1,26.067721,scenario_006,short
136,23,3.040869,0.244361,0.608079,1,28.913358,scenario_006,short
137,23,7.483389,0.841205,1.0,1,41.998328,scenario_006,medium
138,23,2.840678,0.244567,0.672687,2,26.567301,scenario_006,short
139,23,9.84272,0.341148,0.357137,0,68.644719,scenario_006,medium
140,23,5.878021,0.424577,0.354698,1,38.741594,scenario_006,medium
141,23,3.268261,0.108528,0.290843,2,27.054804,scenario_006,short
142,23,2.848859,0.11411,0.456402,0,34.60464,scenario_006,short
143,23,11.586736,0.537792,0.559799,0,45.065294,scenario_006,medium
144,24,2.611034,0.065681,0.214095,0,32.019985,scenario_006,short
145,24,3.779013,0.15172,0.101053,0,37.161577,scenario_006,short
146,24,5.435274,0.439976,0.414218,0,44.336251,scenario_006,short
147,24,6.442152,0.225461,0.207121,0,40.013633,scenario_006,medium
148,24,2.907782,0.793183,0.746579,2,26.560416,scenario_006,short
149,24,2.340559,0.201266,0.292155,1,30.462892,scenario_006,short
150,24,1.481237,0.392368,0.345767,0,31.070876,scenario_006,medium
151,24,3.380801,0.668109,0.633762,1,32.623044,scenario_006,medium
152,24,6.006112,0.889497,0.829709,1,37.433763,scenario_006,medium
153,24,3.607985,0.380725,0.295429,1,31.749651,scenario_006,short
154,24,3.279955,0.093792,0.205427,0,36.68065,scenario_006,short
155,24,2.233337,0.221883,0.353003,1,28.135829,scenario_006,short
156,24,13.837306,0.712722,0.612088,0,63.462836,scenario_006,medium
157,24,3.353685,0.621473,0.598921,2,28.443547,scenario_006,medium
158,24,3.028356,0.318068,0.406068,1,26.796071,scenario_006,short
159,24,11.388348,0.600042,0.86117,1,50.941227,scenario_006,medium
160,24,10.18035,0.358593,0.488194,0,50.202562,scenario_006,medium
161,25,2.887716,0.192378,0.329399,2,30.174971,scenario_006,short
162,25,5.355559,0.705487,0.627976,1,30.782814,scenario_006,medium
163,25,3.370624,0.177331,0.400652,0,41.721832,scenario_006,short
164,25,4.266705,0.706253,0.80581,1,35.730424,scenario_006,short
165,25,2.990182,0.165602,0.246943,1,27.668055,scenario_006,short
166,25,3.447943,0.150856,0.26827,2,28.582654,scenario_006,short
167,25,7.803271,0.173727,0.309818,1,33.593426,scenario_006,medium
168,25,2.218537,0.118858,0.16818,0,29.964202,scenario_006,short
169,25,21.986096,0.704176,0.863925,0,126.120488,scenario_006,long
170,25,10.190151,0.570399,0.604631,1,42.533132,scenario_006,medium
171,25,2.623891,0.211138,0.344401,0,30.267654,scenario_006,short
172,25,4.815336,0.156029,0.188338,0,40.731167,scenario_006,short
173,25,10.783857,0.708942,0.747281,1,42.869485,scenario_006,medium
174,26,3.761109,0.306673,0.687657,1,32.207225,scenario_006,short
175,26,3.539847,0.613261,0.539459,0,44.83464,scenario_006,short
176,26,3.56806,0.229984,0.527239,1,35.708047,scenario_006,short
177,26,3.062786,0.257044,0.397406,2,28.266823,scenario_006,short
178,26,2.910272,0.079646,0.299478,0,36.195214,scenario_006,short
179,26,3.300632,0.121626,0.126033,0,42.527885,scenario_006,short
180,26,3.249293,0.190041,0.547465,1,28.524508,scenario_006,short
181,26,24.677926,0.532259,0.572425,2,67.710044,scenario_006,medium
182,26,9.192406,0.465203,0.432824,2,33.750787,scenario_006,medium
183,26,15.554535,0.974138,0.728229,0,73.304719,scenario_006,long
184,26,8.66572,0.566016,0.552247,0,42.243439,scenario_006,medium
185,26,11.070818,0.367162,0.47373,0,60.327561,scenario_006,medium
186,26,4.047645,0.71124,0.570861,0,41.771963,scenario_006,short
187,26,2.661015,0.300019,0.81641,2,27.568735,scenario_006,short
188,26,3.43778,0.402565,0.362936,0,42.860465,scenario_006,short
189,26,4.691484,0.661085,0.663868,0,35.629975,scenario_006,medium
190,26,3.194478,0.324631,0.263803,1,29.150273,scenario_006,short
191,27,2.848726,0.302607,0.294326,1,33.836364,scenario_006,short
192,27,2.725289,0.331928,0.254611,0,37.916294,scenario_006,short
193,27,5.567364,0.301609,0.338025,1,35.547888,scenario_006,medium
194,27,3.282975,0.426888,0.272475,2,28.722767,scenario_006,short
195,27,3.454327,0.143382,0.132951,2,33.383178,scenario_006,short
196,27,3.774047,0.40711,0.3843,1,31.059224,scenario_006,short
197,27,2.009547,0.697315,1.0,2,29.216603,scenario_006,short
198,27,4.615187,0.302127,0.57027,1,31.384171,scenario_006,medium
199,27,3.329374,0.222304,0.362906,1,34.225066,scenario_006,short
200,27,3.499955,0.549623,0.608602,1,35.503656,scenario_006,short
201,27,2.95872,0.277503,0.238256,0,39.181883,scenario_006,short
202,27,13.767744,0.533231,0.521372,2,41.756215,scenario_006,medium
203,27,38.329632,0.638166,0.774447,0,226.816151,scenario_006,long
204,27,7.906256,0.241229,0.192761,2,39.28924,scenario_006,medium
205,27,3.613011,0.424524,0.431924,2,32.871426,scenario_006,short
206,27,6.150729,0.912218,0.841392,2,34.431301,scenario_006,medium
207,27,4.06711,0.207935,0.15082,2,31.352854,scenario_006,short
208,27,3.160618,0.099483,0.192018,0,36.398448,scenario_006,short
209,28,5.00294,0.341801,0.349133,2,37.16372,scenario_006,medium
210,28,6.045828,0.139903,0.435692,0,42.107477,scenario_006,medium
211,28,23.612817,0.667054,0.619453,0,102.017495,scenario_006,long
212,28,3.140934,0.438758,0.590465,2,29.929345,scenario_006,medium
213,28,2.570682,0.412442,0.682047,1,33.010188,scenario_006,short
214,28,2.75269,0.78798,0.746888,0,31.998369,scenario_006,short
215,28,13.41841,0.84864,0.720411,1,57.760705,scenario_006,medium
216,28,4.625296,0.396289,0.354342,1,36.813493,scenario_006,short
217,28,4.476584,0.298587,0.460893,0,39.033919,scenario_006,short
218,28,3.429286,0.093701,0.153101,1,34.526453,scenario_006,short
219,28,5.816898,0.540431,0.532422,0,42.528623,scenario_006,medium
220,28,2.651555,0.158992,0.22131,1,32.627552,scenario_006,medium
221,28,56.108579,0.620742,0.978409,0,151.730405,scenario_006,long
222,28,12.449657,0.627767,0.651538,1,46.989799,scenario_006,medium
223,28,3.543517,0.359134,0.508455,2,30.699384,scenario_006,short
224,28,4.382717,0.384014,0.448347,2,33.857877,scenario_006,short
225,28,4.913349,0.175283,0.269532,0,53.1054,scenario_006,short
226,28,2.186963,0.49595,0.572527,2,29.674727,scenario_006,short
227,28,3.406974,0.221794,0.429934,0,41.43268,scenario_006,short
228,28,2.118049,0.371357,0.635476,0,37.112079,scenario_006,short
229,28,11.483438,0.292798,0.28933,0,47.898706,scenario_006,medium
230,28,2.663423,0.243262,0.442108,0,34.941989,scenario_006,short
231,28,8.990719,0.575398,0.584581,0,66.452698,scenario_006,medium
232,29,2.967456,0.143235,0.203719,1,34.936874,scenario_006,short
233,29,7.860455,0.69633,0.626409,1,46.374598,scenario_006,medium
234,29,2.619973,0.206029,0.653675,0,36.095274,scenario_006,short
235,29,10.766899,0.278187,0.396267,1,49.590163,scenario_006,medium
236,29,3.452724,0.124275,0.664521,2,32.422244,scenario_006,medium
237,29,3.706711,0.070688,0.269549,2,35.948862,scenario_006,short
238,29,4.473785,0.46191,0.603281,2,33.657171,scenario_006,short
239,29,19.416842,0.865477,0.926254,1,73.753182,scenario_006,long
240,29,6.414148,0.207212,0.30377,2,40.775265,scenario_006,medium
241,29,4.642389,0.733538,0.714969,2,35.032871,scenario_006,short
242,29,8.104127,0.553553,0.570483,2,33.383214,scenario_006,medium
243,29,7.394144,0.199169,0.360706,0,59.33716,scenario_006,medium
244,29,4.185081,0.365503,0.414904,1,34.509512,scenario_006,short
245,29,2.659809,0.427596,0.516723,1,32.768535,scenario_006,short
246,30,3.126998,0.602519,0.585822,1,36.912727,scenario_006,short
247,30,3.126801,0.297682,0.295166,0,34.790517,scenario_006,short
248,30,6.713472,0.379094,0.84859,2,35.235894,scenario_006,medium
249,30,8.011249,0.712699,0.619224,0,66.750269,scenario_006,medium
250,30,5.767704,0.61985,0.582127,0,54.726246,scenario_006,medium
251,30,7.147331,0.565011,0.454703,0,64.158415,scenario_006,medium
252,30,4.177714,0.444918,0.302899,0,52.184374,scenario_006,short
253,30,8.971529,0.197615,0.314581,2,41.593966,scenario_006,medium
254,30,3.397101,0.328789,0.358173,0,47.14004,scenario_006,short
255,30,2.788769,0.242825,0.424588,1,34.035151,scenario_006,short
256,30,2.951848,0.319336,0.375003,2,31.786985,scenario_006,short
257,30,25.671652,0.621008,0.543818,0,117.887005,scenario_006,long
258,30,6.235425,0.395728,0.494247,0,55.836997,scenario_006,medium
259,30,2.384967,0.183756,0.258071,0,40.028517,scenario_006,short
260,30,2.712613,0.083456,0.336185,0,37.991231,scenario_006,short
261,30,3.193291,0.197807,0.20638,1,34.386945,scenario_006,short
262,30,6.767701,0.410137,0.355508,0,44.760174,scenario_006,medium
263,30,11.948363,0.682089,0.800143,1,51.816458,scenario_006,medium
264,30,5.073732,0.106728,0.210755,1,39.538897,scenario_006,short
265,30,3.694425,0.429394,0.59846,1,34.80138,scenario_006,short
266,30,3.576815,0.111058,0.182187,1,33.959761,scenario_006,short
267,30,3.018257,0.36984,0.30743,2,35.365922,scenario_006,short
268,30,1.948771,0.439266,0.405244,1,32.900389,scenario_006,short
269,30,4.594995,0.342126,0.258986,1,40.674961,scenario_006,short
270,31,9.668546,0.467249,0.48443,0,49.31901,scenario_006,medium
271,31,2.990741,0.445636,0.645852,1,39.094819,scenario_006,short
272,31,13.839604,0.666045,0.530403,0,60.998258,scenario_006,medium
273,31,2.33389,0.053922,0.21813,1,34.333637,scenario_006,short
274,31,3.927837,0.283761,0.386468,0,51.03111,scenario_006,short
275,31,6.961239,0.533812,0.523951,1,43.17615,scenario_006,medium
276,31,2.238635,0.34519,0.305654,1,33.514191,scenario_006,short
277,31,3.930406,0.11116,0.287939,0,37.140035,scenario_006,short
278,31,5.005613,0.678296,0.640538,0,48.625971,scenario_006,medium
279,31,4.21664,0.235993,0.26853,1,41.263889,scenario_006,short
280,31,3.906545,0.284749,0.24067,0,47.10759,scenario_006,short
281,31,2.508364,0.052175,0.390909,1,35.990787,scenario_006,short
282,31,3.495273,0.228871,0.27071,2,34.55749,scenario_006,short
283,31,6.766189,0.948015,0.996608,1,40.330519,scenario_006,medium
284,31,2.049822,0.878404,0.708352,1,34.243691,scenario_006,short
285,31,5.233194,0.424886,0.450432,0,51.480965,scenario_006,medium
286,31,3.409856,0.385685,0.639899,1,34.634913,scenario_006,short
287,31,3.597686,0.406043,0.415673,2,34.213584,scenario_006,medium
288,31,3.266818,0.093441,0.168705,0,42.259703,scenario_006,short
289,31,2.384481,0.072434,0.304197,0,43.246385,scenario_006,short
290,31,3.523353,0.434874,0.431008,1,39.11009,scenario_006,short
291,31,6.930344,0.344566,0.462606,0,63.702158,scenario_006,medium
292,32,3.91728,0.440913,0.557658,2,36.951793,scenario_006,short
293,32,4.508833,0.057585,0.292493,0,43.396855,scenario_006,short
294,32,3.3396,0.158235,0.122754,2,34.134869,scenario_006,short
295,32,3.739752,0.35231,0.394345,0,50.988929,scenario_006,short
296,32,7.77914,0.625798,0.623508,0,67.138447,scenario_006,medium
297,32,20.852513,0.801484,0.735591,0,128.838546,scenario_006,long
298,32,23.790572,0.663492,0.620611,1,58.413352,scenario_006,long
299,32,6.404568,0.166153,0.124324,0,56.257799,scenario_006,medium
300,32,3.949374,0.09994,0.219886,0,47.992058,scenario_006,short
301,32,3.315315,0.409603,0.420842,0,41.693443,scenario_006,short
302,32,2.637729,0.320843,0.644915,2,33.672342,scenario_006,short
303,32,2.984772,0.378229,0.50669,1,35.035029,scenario_006,short
304,32,7.989327,0.475531,0.506288,1,48.555297,scenario_006,medium
305,32,5.372535,0.095081,0.385252,0,55.540768,scenario_006,short
306,32,24.434697,0.949794,1.0,1,62.349747,scenario_006,long
307,32,6.436718,0.362042,0.292047,0,48.125345,scenario_006,medium
308,32,6.441981,0.46899,0.617786,1,42.980024,scenario_006,medium
309,32,23.500374,0.405712,0.476088,0,84.659814,scenario_006,medium
310,32,2.531086,0.656838,0.65938,2,36.569289,scenario_006,short
311,32,2.91067,0.093475,0.103264,0,45.546152,scenario_006,short
312,32,3.369144,0.278152,0.303741,0,42.972142,scenario_006,short
313,32,3.305647,0.282692,0.362187,0,37.828667,scenario_006,short
314,32,1.8732,0.366843,0.823899,0,39.469373,scenario_006,medium
315,33,3.165144,0.22525,0.254733,2,38.923994,scenario_006,short
316,33,4.960341,0.499681,0.619613,2,37.291766,scenario_006,medium
317,33,8.669619,1.0,0.96418,2,40.18459,scenario_006,medium
318,33,3.751359,0.442437,0.737845,0,44.401185,scenario_006,short
319,33,9.256439,0.505096,0.601057,2,39.484845,scenario_006,medium
320,33,2.561109,0.399832,0.318237,1,35.025085,scenario_006,short
321,33,14.770402,0.926388,0.958615,2,44.686381,scenario_006,medium
322,33,3.268505,0.574975,0.453097,2,37.384721,scenario_006,short
323,33,3.484133,0.17314,0.128123,0,50.641855,scenario_006,short
324,33,3.498618,0.44361,0.588582,0,38.53163,scenario_006,short
325,33,12.557786,0.418207,0.341045,1,55.260353,scenario_006,medium
326,33,12.519313,0.523349,0.446939,0,70.433218,scenario_006,medium
327,33,2.83031,0.362861,0.29722,0,41.74403,scenario_006,short
328,33,2.209847,0.095117,0.135763,0,37.393502,scenario_006,short
329,33,4.504719,0.064988,0.314599,1,40.314696,scenario_006,short
330,33,3.902004,0.250879,0.242331,0,51.057289,scenario_006,short
331,33,4.735115,0.633932,0.9941,0,41.723347,scenario_006,short
332,34,7.875033,0.162444,0.12477,0,70.426773,scenario_006,medium
333,34,11.887736,0.559464,0.57229,1,65.074642,scenario_006,medium
334,34,3.166789,0.138798,0.332923,2,38.220667,scenario_006,short
335,34,7.785689,0.372284,0.414002,1,48.276615,scenario_006,medium
336,34,3.402138,0.236176,0.572689,2,36.559449,scenario_006,short
337,34,3.863083,0.360798,0.549331,0,43.977283,scenario_006,short
338,34,8.669928,0.273418,0.474021,0,79.973237,scenario_006,medium
339,34,3.820636,0.454335,0.873155,1,42.506841,scenario_006,short
340,34,11.172568,1.0,0.924935,1,63.764975,scenario_006,medium
341,34,15.899853,0.531544,0.553646,0,92.985578,scenario_006,medium
342,34,3.004208,0.153891,0.139405,0,45.622612,scenario_006,short
343,34,4.107227,0.423604,0.681915,0,54.56869,scenario_006,short
344,34,3.856415,0.148168,0.238643,0,53.661686,scenario_006,medium
345,34,3.384539,0.745473,0.846471,1,43.419104,scenario_006,short
346,34,7.159147,0.453148,0.458293,0,49.196601,scenario_006,medium
347,34,3.715721,0.29743,0.356643,1,42.847492,scenario_006,short
348,34,4.170535,0.256603,0.191635,2,39.815172,scenario_006,short
349,34,11.461446,0.362864,0.536548,1,53.540899,scenario_006,medium
350,34,3.561674,0.617035,0.514006,1,37.240636,scenario_006,short
351,34,3.367684,0.052711,0.244146,0,47.412037,scenario_006,short
352,34,4.437918,0.404363,0.818965,2,37.427772,scenario_006,short
353,34,23.722918,0.484463,0.495203,1,67.075956,scenario_006,medium
354,34,2.353351,0.226232,0.221845,1,40.153155,scenario_006,short
355,34,3.387838,0.255822,0.343077,0,46.029313,scenario_006,short
356,34,3.418657,0.800598,0.617226,0,50.858944,scenario_006,short
357,34,3.884976,0.768923,0.545541,1,39.713534,scenario_006,short
358,35,5.825258,0.373277,0.450464,2,45.378564,scenario_006,medium
359,35,11.582489,0.761139,0.68447,0,62.339264,scenario_006,medium
360,35,13.360201,0.411161,0.391785,1,51.931519,scenario_006,medium
361,35,14.245076,0.454373,0.279987,1,70.87513,scenario_006,medium
362,35,3.962094,0.648552,0.506907,0,41.38464,scenario_006,medium
363,35,38.685469,0.690201,0.570876,2,93.1113,scenario_006,long
364,35,4.054117,0.189267,0.277606,1,38.822576,scenario_006,short
365,35,3.045565,0.706958,0.776466,2,36.879703,scenario_006,short
366,35,3.640886,0.312066,0.402907,1,39.290965,scenario_006,short
367,35,2.706225,0.452254,0.491026,0,41.683531,scenario_006,short
368,35,12.950426,0.478296,0.38465,2,42.30063,scenario_006,long
369,35,2.676501,0.319127,0.210683,0,43.53778,scenario_006,short
370,35,3.630552,0.716753,0.881471,0,47.394808,scenario_006,short
371,35,3.990268,0.410797,0.343438,0,45.453216,scenario_006,short
372,35,4.519713,0.548399,0.607501,0,53.419228,scenario_006,short
373,35,18.365124,0.78257,0.947663,1,84.221594,scenario_006,long
374,35,2.809359,0.163118,0.518883,0,40.085168,scenario_006,short
375,35,3.520874,0.113661,0.409081,2,40.432859,scenario_006,short
376,35,2.739263,0.429203,0.568561,0,46.202621,scenario_006,short
377,35,9.217718,0.384614,0.456548,0,64.88807,scenario_006,medium
378,35,5.092026,0.430889,0.500231,0,43.89508,scenario_006,short
379,35,7.963144,0.305173,0.282048,1,54.871476,scenario_006,medium
380,35,12.10182,0.881068,0.60414,0,72.554099,scenario_006,long
381,35,7.609375,0.455384,0.521137,1,52.379339,scenario_006,medium
382,36,6.561553,0.569315,0.476892,1,47.167226,scenario_006,medium
383,36,13.917736,0.606334,0.564011,1,54.820676,scenario_006,medium
384,36,3.135642,0.188247,0.185473,1,44.750962,scenario_006,short
385,36,3.8315,0.212048,0.283964,1,39.024434,scenario_006,short
386,36,3.945115,0.626867,0.517998,0,45.988662,scenario_006,short
387,36,2.673624,0.430165,0.267689,2,40.715308,scenario_006,short
388,36,2.859392,0.256793,0.279112,2,39.736724,scenario_006,short
389,36,7.236361,0.169071,0.241325,1,43.003796,scenario_006,medium
390,36,2.490411,0.310042,0.169311,1,38.654959,scenario_006,short
391,36,3.439066,0.493871,0.404312,0,51.510569,scenario_006,medium
392,36,6.481239,0.375443,0.402749,0,60.233692,scenario_006,medium
393,36,9.068992,0.170323,0.33594,1,56.289397,scenario_006,medium
394,36,3.840091,0.108831,0.380137,1,40.369223,scenario_006,short
395,36,4.804284,0.064042,0.05,0,48.233723,scenario_006,short
396,36,2.265926,0.349504,0.29301,1,42.230347,scenario_006,short
397,36,2.814655,0.556135,0.943117,0,50.11372,scenario_006,short
398,36,4.980104,0.405032,0.442888,0,44.059243,scenario_006,short
399,36,2.365455,0.097665,0.05,0,47.43814,scenario_006,short
400,36,2.28985,0.170606,0.112103,0,46.787913,scenario_006,medium
401,36,2.290612,0.211573,0.35337,1,41.398728,scenario_006,short
402,36,3.118891,0.111066,0.123189,2,38.707326,scenario_006,short
403,36,9.910055,0.43169,0.466809,0,72.657628,scenario_006,medium
404,36,3.868313,0.372177,0.365402,1,43.982134,scenario_006,short
